Row Labels,1-Jun,2-Jun,3-Jun,4-Jun,5-Jun,6-Jun,7-Jun,8-Jun,9-Jun,10-Jun,11-Jun,12-Jun,13-Jun,14-Jun,15-Jun,16-Jun,17-Jun,18-Jun,19-Jun,20-Jun,21-Jun,22-Jun,23-Jun,24-Jun,25-Jun,26-Jun,27-Jun,28-Jun,29-Jun,30-Jun,1-Jul,2-Jul,3-Jul,4-Jul,5-Jul,6-Jul,7-Jul,8-Jul,9-Jul,10-Jul,11-Jul,12-Jul,13-Jul,14-Jul,15-Jul,16-Jul,17-Jul,18-Jul,19-Jul,20-Jul,21-Jul,22-Jul,23-Jul,24-Jul,25-Jul,26-Jul,27-Jul,28-Jul,29-Jul,30-Jul,31-Jul,1-Aug,2-Aug,3-Aug,4-Aug,5-Aug,6-Aug,7-Aug,8-Aug,9-Aug,10-Aug,11-Aug,12-Aug,13-Aug,14-Aug,15-Aug,16-Aug,17-Aug,18-Aug,19-Aug,20-Aug,21-Aug,22-Aug,23-Aug,24-Aug,25-Aug,26-Aug,27-Aug,28-Aug,29-Aug,30-Aug,31-Aug,1-Sep,2-Sep,3-Sep,4-Sep,5-Sep,6-Sep,7-Sep,8-Sep,9-Sep,10-Sep,11-Sep,12-Sep,13-Sep,14-Sep,15-Sep,16-Sep,17-Sep,18-Sep,19-Sep,20-Sep,21-Sep,22-Sep,23-Sep,24-Sep,25-Sep,26-Sep,27-Sep,28-Sep,29-Sep,30-Sep,1-Oct,2-Oct,3-Oct,5-Oct,6-Oct,7-Oct,8-Oct,9-Oct,10-Oct,11-Oct,12-Oct,13-Oct,14-Oct,15-Oct
RPSDR11,247.67,230.73,259.56,285.97,259.31,259.49,253.9,268.89,265.97,264.99,295.64,255.86,247.82,253.94,268.68,256,252.15,279.66,245.33,223.94,248.99,250.28,279.03,279.9,299.14,275.05,269,264.08,268.32,268.42,286.4,317.97,297.86,302.39,285.2,295.12,288.68,282.52,298.76,273.56,321.54,293.72,263.06,260.98,266.06,328.12,324.84,329.96,299.74,268.4,294.1,285.87,299.51,291.99,313.35,287.23,289.71,286.23,295.18,307.65,282.14,293.61,324.15,299.63,317.4,303.43,293.08,278.42,279.9,294.1,286.34,272.78,285.49,300.32,265.68,278.54,295.73,287.77,293.65,296.33,301.96,292.13,294.52,289.81,287.05,290.96,281.83,290,278.42,272.68,363.98,371.15,379.07,369.8,448.31,381.28,384.42,404.15,395.15,423.02,374.98,479.79,414.69,423.2,423.81,418.6,426.84,433.64,516.36,488.39,506.35,470.35,477.2,429.11,413.8,468.19,435.86,420.21,410.53,429.14,455.18,428.35,509.3,416.23,446.49,383.97,415.32,419.87,452.56,380.44,402.95,401.82,395.73,379.92,438.18,293.65
RPSDR12,264.2,268.11,262.16,248.17,262.07,244.52,261.23,309.31,260.97,261.01,241.51,274.71,275.08,273.57,278.56,281.57,260.09,245.61,261.63,252.86,249.72,278.9,261.53,270.73,265.36,282.52,266.15,273.72,278.35,255.72,230.4,218.51,230.88,223.94,219.83,240.34,234.21,216.13,191.4,230.13,275.35,232.72,217.25,238.04,213.06,195.43,177.45,196.48,168.59,163.02,135.07,145.59,140.84,147.72,164.22,187.41,184.76,200.42,190.38,189.97,201.92,213.4,225.4,262.34,260.27,238.56,220.81,219.05,228.06,281.37,252.6,256.17,249.5,247.35,257.45,278.05,284.99,278.85,281.1,266.16,239.58,283.11,275.88,288.68,253.74,309.57,311.46,306.44,325.32,339.87,402.69,369.96,412.64,351.89,345.78,351.24,383.9,387.78,391.25,438.05,362.47,398.65,365.51,418.35,381.44,399.33,436.82,403.64,437.31,455.2,493.56,502.99,505.38,467.2,417.88,357.58,376.36,413.59,392.88,376.6,383.65,369.56,342.25,375,411.23,331.67,338.06,355.52,340.1,363.72,392.32,365.95,339.44,325.12,317.37,206.5
RPSDR13,255.69,244.23,334.24,374.67,334.8,339.42,338.86,391,338.9,362.19,369.39,312.71,324.3,356.08,351.31,333.83,342.21,373.9,332.41,347.87,323.19,358.24,342.33,358.93,395.14,356.05,345.74,393.9,391.7,390.81,408.65,415.21,418.86,353.91,394.06,411.1,412.43,399.26,395.76,378.09,418.85,389.33,382.48,346.66,327.08,372.5,349.92,320.9,323.77,296.32,355.2,365.83,402.13,380.26,366.71,397.06,391.44,407.84,401.33,414.86,396.6,391.3,399.68,395.57,430.81,418.51,411.13,381.95,386.83,398.62,384.8,376.26,380.66,429.91,371.27,392.92,371.27,374.88,390.36,369.1,413.5,359.93,343.28,352.25,344.14,368.22,369.26,396.6,363.51,361.94,401.47,359.12,383.68,411.48,434.4,394.16,362.36,391.36,403.72,420.24,416.08,467.87,408.14,512.42,455.05,473.47,487.2,484.55,554.71,476.79,483.93,492.69,507.59,515.7,511.1,572.63,504.71,496.74,489.97,489.75,466.43,490.98,536.44,463.48,492.02,461.35,472.04,479.99,514.56,473.02,442.26,473.42,461.21,475.84,496.77,323.75
RPSDR14,258.19,239.15,300.08,326.55,293.16,268.23,273.76,346.82,319.52,302.7,331.71,277.41,292.76,295.81,310.5,288.84,291.59,344.37,309.51,314.17,263.85,310.98,316.65,299.68,339.72,298.36,300.88,353.89,338.31,328.68,401.03,400.5,395.08,370.03,354.58,367.64,353.97,332.67,346.2,347.94,416.23,366.87,337.93,343.52,308.18,332.09,304.6,290.14,281.11,284.65,313.52,283.31,322.3,317.52,333.62,321.4,330.98,317.65,319.1,313.41,328.65,325.86,332.98,344.47,372.94,353.82,336.01,313.63,323.59,354.84,362.41,333.5,331.58,373.77,310.39,346.94,349.26,357.21,318.98,325.85,355.52,341.29,323.45,348.34,310.02,309.57,307.73,341,309.54,310.11,316.98,312.67,335.85,320.2,350.11,328.23,329.98,282.75,314,300.3,295.12,305.63,294.94,295.06,311.18,292.4,308.59,304.25,345.37,334.77,326.06,324.75,326.79,330.39,330.4,343.09,317.08,306.45,301.87,307.54,310.44,296.65,351.3,328.17,323.32,315,342.09,315.37,353.71,334.43,329.03,332,329.56,317.81,333.58,213.24
RPSDR15,289.57,284.59,305.29,329.02,331.63,294.71,313.66,367.68,344.87,370.54,351.68,344.77,353.68,354.01,361.5,325.41,330.17,346.22,334.01,344.07,319.56,330.63,349.88,361.39,370.2,346.6,335.39,417.44,360.73,349.38,388.02,361.13,383.89,370.81,330.75,368.65,377.34,345.59,367.63,363.28,416.43,358.01,336.69,346.13,313.78,344.79,307.37,310.32,266.45,241.6,225.63,251.4,298.79,295.11,301.24,334.17,318.16,338.6,328.33,321.25,329.49,326.35,330.1,355.7,372.73,349.06,315.31,295.44,318.42,348.46,354.8,296.12,301.51,351.73,349.47,338.64,306.38,309.32,304.01,305.83,338,336.74,307.48,328.58,295.85,319.9,354.65,341.58,324.21,314.99,352.62,337.99,353.18,338.18,383.5,349.75,350.19,327.4,346.26,336.8,322.07,357.44,312.39,363.78,339.71,327.16,328.62,316.28,395.17,314.11,368.92,323.29,381.9,369.82,354.02,357.84,322.42,328.81,341.01,362.87,327.68,337.9,380.91,322.47,337.88,294.88,339.73,324.38,358.29,341.97,331.51,333.99,338.83,334.13,319.26,228.81
RPSDR17,278.92,254.02,279.33,291.6,270.34,308.99,268.83,323.61,293.15,293.09,322.57,303.24,269.78,273.23,299.18,267.74,279.21,319.71,288.75,285.26,240.7,293.67,273.41,287.77,353.19,311.36,314.29,332.49,320.69,307.5,355.63,351.57,366.36,341.78,330.59,326.94,360.35,351.9,347.71,364.58,391.52,327.68,321.34,305.78,291.07,328.75,311.38,313.72,284.62,231.39,243.03,249.65,280,286.91,294.7,288.98,315.91,310.47,310.02,316.75,287.25,320.72,318.11,310.67,388.54,334.9,316.14,293.15,313.8,330.15,342.09,295.15,299.67,321.06,330.6,319.25,314.77,311.66,296.38,313.3,303.45,305.74,304.3,291.16,284.94,292.53,297.07,324.46,297.98,294.96,317.98,292.88,296.48,292.58,384.5,335.18,329.42,316.6,315.75,339.82,328.77,348.63,313.52,316.3,299.95,283.74,312,299.31,346.72,312.88,336.25,331.58,337.63,321.19,306.39,350.94,308.44,302.36,309.56,316.81,317.6,315.03,368.49,315.01,326,282.54,309.02,321.4,354.95,325,322.4,322.86,342.88,314.9,314.82,240.02
RPSDR22,355.55,349.77,419.25,443.01,431.84,376.39,386.05,524.85,468.47,471.27,480.66,437.65,458.64,460.85,447.12,444.15,442.86,467.98,486.63,463.91,463.18,476.31,456.2,482.19,479.93,457.97,477.41,479.73,470.03,420.23,452.06,484.59,469.44,446.48,454.76,471.37,496.84,466.65,454.33,484.17,482.73,444.71,418.8,355.08,418.51,422.84,433.34,437.92,421.08,438.47,462.72,501.02,504.4,492.65,459.96,522.74,529.78,494.19,502.55,496.09,495.64,476.9,441.45,496.38,547.45,515.57,459.42,458.88,476.23,513.9,483.93,479.16,481.23,489.61,471.98,486.1,494.01,487.46,458.4,433.31,441.97,442.71,431.31,425.78,451.06,435.15,454.9,443.84,486.01,489.37,483.77,471.22,397.43,426.63,542.12,491.89,506.15,483.18,488.24,511.38,493.06,527.92,464.43,492.29,490.74,482.79,519.65,491.3,493.72,467.64,476.36,482.6,484.83,519.03,480.04,532.27,494.73,488.89,458.51,476.83,491.18,475.9,510.98,466.34,446.28,462.91,467.49,437.11,519.64,493.44,516.05,527.53,537.7,512.69,556.91,341.6
RPSDR23,142.67,143.45,144.3,154,146.85,146.78,140.46,167.98,158.8,150.59,159.77,151.2,146.93,157.68,149.28,142.2,147.52,150.7,152.55,152.98,148.41,139.69,141.69,140.62,142.87,139.85,148.72,149.83,154.46,145.42,143.46,134.32,146.74,139.27,132.26,147.89,144.23,140.8,135.81,144.01,134.79,138.07,138.09,139.28,133.06,147.17,157.54,157.8,144.66,154.13,161.71,158.44,153.88,152.32,162.14,154.78,158.54,169.18,153.39,154.68,154.69,148.39,151.71,155.18,181.09,170.48,148.43,139.22,144.16,155.12,145.12,141.33,139.56,144.51,148.79,144.89,139.73,147.17,141.03,135.07,226.85,200.55,197.54,178.61,181.52,199.1,214.84,229.06,232.97,212.21,247.51,225.88,220.21,207.34,237.91,220.26,224.92,215.1,215.21,222.12,248.42,244.32,223.78,215.82,198.24,225.98,239.15,216.42,234.87,234.16,212.34,223.97,188.33,232.26,243.39,248.8,260.24,246.83,262.74,276.68,261.74,239.06,283.09,226.57,197.29,178.25,206.76,202.1,189.87,235.94,217.3,235.41,251.76,256.47,289.87,218.52
RPSDR24,140.92,116.08,119.38,101,108.61,108.85,112.6,119.86,105.38,110.34,110.92,104.66,106.58,108.47,104.56,95.46,107.79,107.08,108.92,101.13,113.49,118.25,109.67,131.56,129.98,107.44,120.12,126.83,124.74,108.03,114.56,109.8,109.17,118.06,119.64,126.77,109.64,104.08,107.42,119.1,132.15,112.04,112.87,111,116.55,104.31,105.01,103.77,95.45,83.9,74.75,77.72,100.26,100.94,106.86,109.32,118.82,110.98,123.33,114.48,114.15,122.66,120.31,133.23,134.86,136.84,109.19,108.21,127.74,119.43,113.81,105.28,97.03,114.28,114.63,119.73,118.82,129.16,119.86,117.14,117.21,116.13,110.13,126.66,107.31,123.4,114.72,99.65,97.39,104.39,127.8,143.09,120.08,124.13,134.96,134.36,136.52,123.84,113.63,123.67,127.2,123.35,130.11,115.68,129.47,124.56,123.57,115.71,125.19,128.41,125.84,132.03,145.21,147.61,149.48,140.67,144.49,136.94,128.93,141.72,147.39,128.29,134.8,139.51,145.96,126.71,128.28,125.49,114.39,118.64,138.14,123.64,151.65,162.13,145.35,88.42
RPSDR25,377.95,342.58,398.02,434.77,414.67,422.06,402.15,454.6,444.46,457.09,443.65,426.03,445.24,450.49,472.79,417.65,417.72,423.38,442.55,453.77,412.18,451.43,451.4,453.43,452.91,450.18,430.95,495.56,444.97,421.76,461.65,445.85,469.27,451.98,450.34,453.87,442.78,437.93,402,440.23,499.1,451.91,434.84,416.86,394.81,433.96,417.22,390.47,372.54,351.52,350.59,348.91,402.89,413.39,450.88,466.51,451.77,487.57,488.69,452.15,483.89,479.08,470.23,489.39,509.26,473.65,433.77,431.03,435.45,467.76,470.22,449.6,477.9,502.92,455.82,485.73,464.77,464.13,428.21,460.82,482.19,474.81,484.35,508.56,527.95,511.86,496.27,513.43,503.9,488.8,500.48,491.32,534.8,496.29,550.09,508.7,504.87,503.93,487,526.18,517.17,523.38,468.53,469.58,468.77,466.04,481.82,506.57,554.7,524.58,529.57,529.32,553.37,538.3,529.89,557.03,540.15,545.28,536.81,577.87,576.11,559.6,598.62,578.33,580.84,577.07,570.16,559.71,603.68,557.27,571.19,571.96,573.51,563.37,601.03,345.78
RPSDR26,419,423.98,495.26,569.74,549.66,494.59,520.11,572.33,537.22,539.5,584.56,543.04,537.99,556.34,566.71,534.09,525.27,541.75,556.07,553.32,510.21,561.71,552.2,577.51,605.84,579.33,513.78,547.14,538.45,524.48,542.52,559.13,574.93,561.76,534.2,560.07,546.64,508.58,554.8,545.23,556.68,542.85,505.86,503.5,512.57,510.33,502.76,477.21,416.3,453.19,472.22,481.47,495.74,516.37,520.77,533.32,539.15,541.89,535.79,578.61,525.37,535.94,515.7,552.06,541.22,545.97,550.38,515.31,493.47,512.34,517.01,534.27,524.4,578.93,576.94,580.13,538.16,546.72,529.48,524.49,537.58,536.64,536.18,566.51,552.53,526.42,511.55,540.43,516.3,524.23,535.25,531.17,534.66,561.41,573.06,559.8,527.11,538.54,525.1,540.6,550.18,586.28,525.6,576.73,562.71,531.45,558.86,553.72,603.21,590.69,578.14,558.1,542.97,556.68,550.59,572.66,566.95,532.97,529.03,542.4,542.77,557.33,598.9,584.88,564.36,541.73,600.94,549.24,620.7,590.86,577.44,604.9,564.14,576.18,587.02,321.77
RPSDR28,223.52,219.99,288.41,279.82,284.12,271.52,269.78,278.26,264.84,277.54,284.64,255.56,276.19,280.83,318.9,280.42,208.32,248.93,284.63,283.59,241.92,258.43,252.39,261.27,275.57,255.46,269.2,277.19,271.9,265.42,254.95,255.7,270.46,269.28,256.48,302.52,242.41,246.62,237.39,235.5,293.68,267.7,227.76,241.39,216.24,189.8,185.22,176.92,143.39,126.61,109.18,132.47,131.64,121.95,156.86,180.95,206.17,209.33,211.49,216.81,214.23,244.59,239.9,300.28,293.28,249.81,244.69,266.02,277.29,320.76,311.04,286.99,332.64,313.23,331.44,372.32,347.17,357.64,348.94,326.02,313.52,223.56,330.39,355.24,340.13,320.75,324.84,307.28,330.04,332.74,334.04,346.73,369.4,331.77,352.51,379.68,384.74,352.06,349.16,343.28,329.31,363.42,338.82,402.23,391.49,396.07,399.08,374.71,436.5,482.34,517.53,487.49,397.9,486.38,439.26,398.86,395.67,426.61,440.63,457.73,425.01,405.39,393.86,366.54,405.26,272.45,352.69,350.74,407.94,373.03,360.57,336.82,310.57,297.2,293.88,206.8
RPSDR30,178.26,169.47,180.19,167.59,174.3,163.04,165.83,205.08,188.89,178.19,177.81,176.14,185.85,187.18,189.17,173.79,172.78,183.92,181.86,177.9,178.66,177.66,174.88,182.12,202.41,189.38,192,188.4,195.24,198.58,198.44,192.34,206.86,200.34,189.51,197.86,185.8,170.29,172.17,184.53,200.65,182.47,172.33,166.85,186.89,176.23,185.86,189.01,181.12,188.17,221.8,203.43,202.96,202.92,205.39,215.92,210.35,214.51,202.01,203.05,217.7,215.49,201.88,212.15,236.36,233.13,198.47,188.05,201.97,212.03,203.15,193.33,196.77,158.16,187.9,298.65,280.53,277.78,268.96,265.74,301.64,294.6,269.24,280.45,283.6,289.15,308.96,343.88,325.92,305.32,323.28,312.57,315.36,313.16,325.3,317.85,315.33,303.86,293.93,290.82,313.78,348.52,299.87,284.43,289.63,262.71,261.35,279.04,316.03,302.57,263.1,268.72,279.57,270.37,277.62,321.03,300.98,307.6,276.63,338.26,356.87,317.65,341.34,293.17,306.3,287.7,326.87,295.03,359.48,311.84,345.34,325.36,348.78,340.17,362.61,230.44
RPSDR32,296.23,294.35,331.38,365.17,332.28,335.31,322.82,415.21,373.22,388.61,387.97,348.88,361.34,371.96,344.05,297.97,315.53,347,354.14,349.34,347.01,372.98,362.25,369.13,363.79,343.88,339.96,332.13,350.1,363.96,393.7,348.87,361.25,335.87,309.92,325.34,335.99,310.08,316.78,302.74,363.45,309.31,298.68,302.09,281.72,341.58,321.81,272.57,271.52,266.06,241.65,253.16,272.01,286.89,286.72,310.43,331.69,321.82,330.31,329.99,367.5,348.3,371.71,395.49,406.41,372.43,349.26,342.73,355.47,431.66,390.57,349.71,381.64,376.51,361.42,382.19,370.38,378.73,365.72,382.85,382.53,379.65,337.72,385.72,365.17,380.01,384.34,340.33,383.21,386.2,448.2,405.19,422.07,415.72,433.72,386.19,439.27,393.23,421.81,433.47,416.6,428.37,407.66,449.68,446.66,446.45,464.47,427.13,467.82,488.44,486.79,512.25,582.36,489.21,489.63,463.69,479.12,482.61,504.76,520.1,473.05,423.6,462.3,442.44,456.25,438.27,423.13,406.71,413.43,394.39,411.56,392.51,401.44,380.3,332.35,240.41
RPSDR34,134.08,126.51,134.41,144.26,140.91,143.05,132.82,162.43,135.85,129.82,145.67,142.36,138.99,152.98,151.42,121.45,143.5,155.21,147.47,136.79,141.78,138.19,139.21,150.4,134.41,135.86,147.25,144.96,151.13,173.2,163.39,160.04,154.71,166.21,164.76,156.51,165.66,156.41,163.82,157.45,167.21,166.62,161.5,166.61,170.23,173.32,180.6,184.33,189.19,203.7,211.89,206.67,207.09,205.23,202.32,199.52,208.36,215.35,206.77,191.51,188.99,195.15,184.72,195.83,202.53,194.38,180.71,187.4,191.17,206.93,195.54,191.68,184.21,186.32,182.1,193.61,183.97,185.84,165.32,166.3,171.34,174.11,176.77,141.75,184.91,188.52,178.63,174.95,182.57,175.6,168.97,167.69,169.86,171.08,181.87,176.25,172.52,167.27,161.24,164.55,151.08,143.72,141.18,148.01,154.64,156.46,166.23,176.87,171.3,163.82,162.25,164.62,173.02,153.51,168.85,169.22,165.59,166.51,172.47,177.29,184.87,173.69,194.62,229.08,316.67,271.26,265.57,262.58,290.49,278.92,269.9,293.55,318.4,304.91,333.33,202.17
RPSDR35,318.39,325.8,381.5,394.84,411.53,414.47,400.8,484.7,437.77,449.23,455.41,421.03,426.05,431.85,471.09,420.71,448.1,444.02,451.75,432.78,399.41,464.39,439.94,488.98,460.84,424.6,446.85,490.95,488.48,454.95,469,437.95,460.38,458.38,429.9,450.49,449.84,431.18,421.65,419.48,499.11,482.17,458.93,462.59,417.56,443.1,459.23,436.34,403.41,422.34,420.26,437.81,455.32,465.17,463.43,466.69,450.07,484.96,460.2,441.21,442.64,466.84,475.29,478.99,501.93,457.63,450.4,426.3,431.67,450.86,475.52,409.03,453.05,481.58,457.43,454.23,438.97,463.8,436.33,437.8,457.11,451.4,438.41,453.76,448.93,476.23,477.59,458.5,461.43,472.87,493.77,463.88,497.6,475.86,502,510.88,496.47,473.46,484.56,465.67,441.89,487.17,415.56,441.92,442.27,453.49,451.94,445.45,476.32,466.57,461.26,450.92,482.78,479.26,456.51,499.07,488,485.41,467.54,477.95,484.17,486.36,504.05,476.95,479.27,430.18,472.72,448.28,437.31,453.31,430.94,379.59,363.15,388.14,384.23,255.22
RPSDR36,176.23,165.77,196.57,190.69,195.78,201.73,173.28,213.04,187.88,197.2,190.13,183.96,187.63,191,195.13,173.53,196.81,197.28,203.33,196.95,190.81,184.27,185.4,183.41,192.21,187.68,186.84,188.97,192.61,191.31,192.2,197.65,199.05,204.93,203.16,192.04,215.38,204.09,202.41,198.8,206.6,221.47,201.09,199.4,195.09,193.32,199.6,208.51,193.17,209.97,221.18,217.02,219.48,210.34,221.97,219.39,223.86,231.38,222.32,223.92,216.43,214.39,214.53,217.05,228.59,230.13,209.35,193.94,202.42,213.48,200.9,192.92,200.26,180.45,255.41,338.39,328.45,334.43,341.64,335.47,352.05,329.48,300.62,300.87,268.73,290.94,318.4,257.53,327.98,302.31,320.16,300.28,312.74,320.59,356.38,301.92,352.21,323.13,312.23,361.61,349.42,365.25,301.07,311.13,295.47,304.84,309.32,325.88,345.57,335.51,346.48,337.86,358,352.91,335.89,355.32,341.69,320.05,318.53,360.92,355.37,340.92,361.8,326.14,321.24,354.3,323.69,329.99,323.83,335.49,370.86,374.35,395.17,380.34,421.95,261.01
RPSDR37,513.06,498.35,576.1,619.21,599.52,557.77,561.05,633.25,589.87,586.73,622.67,591.69,611.18,601.74,601.8,565.31,584.08,613.36,616.73,583.78,587,619.47,605.69,609.54,628.39,614,620.94,637.92,649.96,607.53,653.56,622.08,674.62,663.25,636.74,647.67,653.91,616.56,619.14,641.26,656.26,608.12,606.76,600.03,594.47,598.65,595.57,565.86,578.04,544.48,564.98,572.47,614.33,625.52,632.41,629.41,637.36,656.95,639.54,640.21,644.39,666.72,660.43,667.01,695.18,675.03,631.04,615.4,625.81,640.41,656.6,642.76,644.34,667.37,674.52,668.66,694,697,671.94,682.07,656.79,618.34,665.91,676.76,673.54,639.32,644.64,623.23,628.69,624.42,645.68,650.96,631.6,634.21,618.36,621.22,622.72,606.47,605.08,633.11,603.33,599.52,584.25,588.91,548.25,596.95,608.54,585.94,603.62,596.94,599.58,571.85,593.29,567.21,573.94,587.44,601.31,568.82,573.75,602.58,594.97,610.42,632.83,615.84,594.91,611.26,655.95,599.15,626.88,654.61,574.63,540.23,529.88,538.85,545.74,289.5
RPSDR38,436.84,414.9,521.28,494.47,541.11,531.19,482.9,577.92,578.47,553.59,526.05,536.37,546.03,562.92,580.09,544.58,569.98,545.88,575.51,575.66,567.54,607.69,579.36,595.41,521.84,559.85,577.19,577.39,578.62,577.68,588.05,532.58,591.63,567.62,544.38,587.67,587.02,573.01,543.04,582.49,644.29,573.32,551.95,571.01,548.05,529.08,552.36,549.36,490.31,410.48,283.76,371.75,433.36,510.07,560.6,573.68,578.54,590.99,590.43,548.48,593.43,603.37,615.19,651.94,655.93,603.97,487.26,553.74,582.4,589.45,590.47,584.63,569.03,535.14,575.31,572.92,587.23,635.6,598.15,595.45,524.61,586.62,589.93,586.17,586.53,556.76,568.22,557.82,569.01,557.6,590.37,575.6,587.36,593.36,573.9,586.1,565.24,556.52,551.76,582.71,563.78,557.21,553.67,560.9,534.79,533.28,561.28,555.91,524.16,522.56,551.44,545.39,567.13,544.44,551.74,518.78,535.47,534.74,548.34,591.38,577.03,581.08,553.24,576.7,557.12,532.87,553.44,557.44,523.23,550.04,557.89,542.88,439.15,432.91,419.93,209.99
RPSDR39,289.95,262.14,285.5,331.83,329.77,286.65,317.95,365.37,320.36,317.76,354.74,353.76,318.54,334.6,331.28,293.53,296.43,361.67,316.97,323.64,302.5,309.12,316.39,339.66,372.02,306.38,310.14,322.5,306.02,308.26,337.41,328.28,310.42,221.51,317.32,317.16,312.45,293.52,303.98,302.05,314.94,319.54,291.3,298.28,286.9,283.54,311.45,290.66,278.78,247.7,286.63,299.93,325.23,325.4,355.54,346.88,388.12,364.25,356.13,326.19,353.22,367.88,363.49,353.58,372.89,337.79,314.37,286.76,301.25,337.08,320.84,290.86,295.49,288.11,315.22,323.96,307.63,301.14,293.91,301.09,300.56,267.59,265.52,305.5,280.81,310.28,326.91,334.84,316.24,318.64,339.45,306.34,318.47,320.52,357.34,315.95,316.59,316.52,299.36,302.97,300.17,379.26,342.45,349.38,363.33,361.28,374.08,375.66,425.58,379.66,380.23,395.32,416.56,380.01,401.19,440.74,390.18,382.26,410.63,448.52,430.97,388.9,469.29,399.2,417.18,372.39,396.19,381.44,445.59,381.06,405.25,403.46,366.94,381.37,378.33,265.54
RPSDR40,53.82,64.28,71.99,82.71,86.25,89.17,80.64,101.81,86.25,74.13,80.24,82.42,74.54,69.03,77.97,75.97,81.16,71.85,80.43,81.71,81.8,88.71,82.99,84.27,80.33,86.76,90.97,67.19,78.07,84.62,67.74,97.54,86.73,101.03,99.78,75.86,80.84,83,98.85,92.72,83.53,87.88,91.61,51.74,91.37,62.42,78.41,82.1,74.18,102.53,114.56,90.6,86.41,107.75,119.46,130.95,134.32,134.67,125.08,112.83,111.94,111.05,107.91,109.45,121.12,115.59,99.41,101.39,99.54,104.99,97.02,91.57,89.08,98.36,88.01,87.22,84.8,88.35,84.31,98.13,90.44,88.19,88.85,62.48,77.14,86.92,89.16,92.38,102.6,92.93,102.15,96.18,94.18,103.76,100.41,92.32,94.07,92.85,84.65,96.06,102.22,108.4,98.95,94.1,95.49,88.95,117.64,112.05,110.4,102.73,96.33,93.38,108.86,95.59,102,99.16,85.61,89.55,96.81,99.9,96.2,93.82,97.02,96.2,95.24,87.81,95.96,88.29,93.78,102.06,99.45,93.04,87.77,96.63,115.14,73.35
RPSDR41,76.51,70.21,86.3,87.75,88.41,91.76,79.46,84.37,86.01,78.59,80.8,74.84,77.27,78.06,80.34,81.19,76.6,74.28,84.75,86,78.48,78.85,75.68,77.96,76.55,78.18,73.9,77.62,80.78,78.47,80.91,77.42,73.62,79.46,82.4,86.39,79.66,72.69,75.06,80.58,91.77,79.46,83.45,75.71,78.02,81.53,80.1,87.31,89.45,92.99,93.34,93.53,99.59,97.55,101.22,97.42,99.08,96.25,97.14,91.51,96.73,97.55,96.13,102.26,98.11,98.03,88.65,85.45,91.37,89.21,94.11,96.62,99.23,96.73,97.13,98.35,94.41,100.16,93.48,92.07,91.24,93,89.64,92.71,93,93.13,87.97,90.31,91.97,88.16,91.69,86.52,91.23,88.62,90.42,89.13,82.06,92.4,83.72,94.41,90.17,88.13,83.94,97.06,102.63,93.37,96.98,100.82,101.69,98.75,99.91,107.22,97.15,89.35,103.33,99.23,96.84,96.28,89.77,98.11,98.28,98.93,94.17,95.1,90.89,91.29,87.58,90.43,98.28,97.54,98.24,86.5,92.76,88.8,100.87,49.14
RPSDR42,172.03,159.2,184.34,184.5,180.33,184.06,172.61,198.03,190.17,180.72,177.95,179.23,184.57,191.76,200.02,178.61,182.81,191.75,194.57,191.65,176.47,190.9,178.08,167.09,191.97,179.69,183.02,198.06,179.52,191,196.17,191.23,197.66,200.55,187.87,204.81,197.16,196.17,199.84,197.19,228.02,207.25,202.15,199.57,188.48,190.43,193.02,184.11,183.27,198.83,206.8,196.33,203.2,199.79,206.45,204.86,207.06,202,211.54,205.68,198.53,201.91,199.3,199.4,223.81,217.32,196.01,206.63,199.46,203.37,196.38,190.3,184.74,195.56,192.92,163.76,241.11,315.96,328.8,323.66,335.75,333.11,313.77,316.39,311.23,353.08,353.19,341.83,359.56,360.79,370.36,353,375.12,355.87,406.15,366.82,386.7,373.06,369.82,370.98,348.96,397.23,359,361.45,372.63,347.36,358.92,386.82,411.29,396.62,364.42,384.2,369.19,376.02,354.63,441.99,397.47,373.64,365.15,452.51,420.62,428.3,470.69,439.29,425.46,441.46,428.19,384.19,446.71,434.05,442.47,430.75,468.48,455.53,470.94,288.06
RPSDR46,362.13,372.3,435.36,280.87,435.25,419.28,429.13,490.8,465.07,348.99,283.83,426.74,348.88,445.1,474.45,416.65,444.93,310.72,454.16,466.53,449.2,382.42,460.63,483.43,308.02,442.44,491.75,386.99,388.9,364.48,308.95,262.2,302.8,306.33,299.65,304.88,317.39,302.7,239.81,310.43,353.04,184.94,126.48,203.3,421.67,429.39,446.49,482.78,436.74,446.32,225.63,308.63,224.38,254,287.25,288.83,299.48,303.38,336.11,265.45,322.97,346.72,321.08,386.18,408.71,364.14,232.8,338.83,362.13,403.29,374.32,419.75,439.22,281.86,419.35,462.51,454.29,458.66,458.25,445.91,261.52,432.41,461.77,453.46,447.94,415.48,445.77,283.87,423.49,443.81,466.35,462.57,452.37,444.17,324.33,450.49,463.13,455.28,437.96,456.97,442.04,326,416.11,451.51,449.39,440.59,447.33,446.73,284.46,449.03,462.06,486.83,508.79,479.44,466.33,283.22,453.82,459.84,474.73,487.89,490.87,478.19,313.61,460.69,482.87,447.05,463.57,461.07,350.14,436.22,501,492.45,500.37,500.24,516.19,230.44
